Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF19,OUT045,760.9234742454678
NCJ43,OUT013,2970.5828342040704
NCJ05,OUT045,2453.228391407301
FDS04,OUT027,3498.7431620929237
FDX28,OUT010,251.615134672097
FDB41,OUT027,1212.3471155194861
FDG53,OUT046,2320.488164877139
FDL15,OUT010,406.22477738631045
FDQ08,OUT049,965.8110241008842
DRN36,OUT013,1541.486252859429
FDI46,OUT013,4060.819039313966
FDG16,OUT027,5424.545682729132
FDV32,OUT013,1001.2225452319996
FDF44,OUT010,297.5581105323604
FDK04,OUT018,760.508783123273
NCA41,OUT013,3004.2746263269537
FDD51,OUT017,703.5306126485859
NCZ53,OUT045,3110.7143982126563
FDP01,OUT027,3899.7794578721
FDY25,OUT049,3090.431263932542
FDB17,OUT018,2625.2285247574896
NCV54,OUT018,1749.501000706337
FDJ32,OUT017,1001.4852539031707
FDA37,OUT049,2125.7914218833157
FDG35,OUT035,2994.6532260505464
NCM05,OUT018,3628.8052403425913
FDG45,OUT046,3585.060873008337
FDH28,OUT013,669.3103095586299
NCE18,OUT049,4029.100611921269
FDH38,OUT045,1912.7328699492625
FDR56,OUT013,2891.701824412407
FDH17,OUT027,2665.1385909121022
FDD39,OUT049,3564.2219172718965
FDB41,OUT049,784.9847290722427
NCR53,OUT046,3670.128449521374
FDX46,OUT017,883.2752312669876
FDV28,OUT049,625.5752839043219
FDA08,OUT018,2400.0242141687945
FDH45,OUT017,679.2252090138267
NCS38,OUT010,261.9304708355727
FDD40,OUT010,492.92096948397705
DRM59,OUT035,2453.0790500515254
NCJ43,OUT018,2629.997570238663
NCN29,OUT013,769.7757350212805
NCC19,OUT045,3147.896781299789
FDR56,OUT035,3053.5851272584046
FDZ43,OUT049,3936.9733580498637
FDJ32,OUT010,171.08436265505122
DRH03,OUT017,1518.0565539029901
NCZ54,OUT035,2724.340722013897
FDE26,OUT017,2490.166662968784
FDS03,OUT045,1027.3055427498405
DRZ24,OUT019,274.6710548581533
FDO48,OUT027,5723.954498370695
FDW39,OUT049,2780.790778820177
NCK05,OUT049,1008.7618412171313
NCK30,OUT017,4038.201737327587
FDT27,OUT018,3234.521561015413
FDS08,OUT019,433.8197658614035
NCJ19,OUT049,884.187499914401
FDC58,OUT045,700.5858210837765
DRE37,OUT013,3088.8156793884095
FDW02,OUT035,2039.7478679568544
FDJ02,OUT010,409.2284206555401
FDX09,OUT045,2945.1349422347516
FDT31,OUT010,490.93433785503294
FDI24,OUT049,2798.5696512401773
FDY09,OUT045,2916.955273567776
FDV28,OUT045,612.3225529571998
DRM47,OUT049,3222.3617668755123
FDT52,OUT019,600.7262790632839
FDI48,OUT018,727.4227537463915
FDY55,OUT017,4072.3776718016597
FDU48,OUT013,2076.115192954563
FDN25,OUT045,854.6610508720936
FDP20,OUT049,2112.9046307754697
FDJ15,OUT013,3136.4210121802635
FDD04,OUT018,1885.8299647821136
FDY58,OUT045,3916.023454145628
FDR37,OUT018,2706.219633454995
FDF44,OUT013,2070.7313353931745
FDD32,OUT045,1347.5979784036401
FDR57,OUT017,2460.2237430237988
DRG39,OUT027,1541.235274432886
FDX15,OUT017,2502.52545886014
DRN37,OUT045,2689.0253072232595
FDW40,OUT027,3718.39741580149
FDB32,OUT049,1494.3567863080107
FDM40,OUT018,1915.4314820997001
FDE39,OUT027,3104.9745788389937
DRH49,OUT017,1342.896366547221
FDT46,OUT049,772.0814644197155
NCF06,OUT035,4145.086403784673
FDP07,OUT017,3183.491670319286
FDC04,OUT013,3997.7538424165086
FDZ32,OUT017,1766.7975188801802
FDD50,OUT045,2914.157552485194
FDU56,OUT017,3068.0742803244434
FDV34,OUT017,1199.3251081186659
NCY41,OUT013,639.2685042520125
NCK18,OUT046,2726.2347068694967
DRH25,OUT049,836.9056018445517
FDT57,OUT046,3934.8683050239183
FDV56,OUT018,1428.6427041166235
FDV12,OUT045,1549.2395859838434
FDN52,OUT017,1383.3883927410923
FDX38,OUT035,749.7148744642451
FDE47,OUT018,1768.9745160890047
NCO07,OUT013,3530.30960823983
FDV09,OUT027,3880.632739421313
FDZ23,OUT019,473.83021071162614
DRH51,OUT018,1231.4650548761617
NCY54,OUT045,3020.680370187376
DRG49,OUT013,4041.6378983461354
NCC19,OUT049,3278.392005082683
NCV53,OUT045,3971.5033295341505
FDZ47,OUT019,250.45765182622435
NCO26,OUT018,1600.8994570396464
NCP02,OUT045,956.4144865244061
NCW30,OUT018,3571.909539187397
NCN55,OUT046,3933.9576690459585
FDB20,OUT010,212.0809852851686
DRL11,OUT013,2525.2424403455975
DRD60,OUT045,3173.1056493367387
FDW14,OUT010,221.53389354208622
FDL27,OUT010,174.37048558230296
FDU09,OUT018,750.3124311764618
DRH36,OUT027,2120.9907731375606
FDP34,OUT027,3850.330258136196
FDE04,OUT017,2941.2115763751103
FDZ57,OUT027,3372.1634933053906
FDF02,OUT010,244.6910513711886
FDG28,OUT045,4034.7934165693687
NCI31,OUT046,617.9088665158247
FDT43,OUT013,798.7872846845063
FDU20,OUT046,2103.8164158307695
FDD53,OUT013,698.9871213955873
FDW15,OUT045,2475.560588931104
NCT53,OUT045,2749.411577440884
NCG55,OUT027,2991.209990884738
FDD48,OUT035,1926.2293420724527
FDG47,OUT049,4145.634476681962
FDI21,OUT017,1013.2290435948956
FDT27,OUT017,3952.810291224132
DRO35,OUT013,1921.146213108292
FDD33,OUT017,3936.4948745416423
FDC04,OUT035,3996.7184337579847
FDY34,OUT013,2662.4901799090144
DRJ49,OUT049,2085.278774922514
FDE05,OUT049,2386.9677657783664
FDU31,OUT017,3780.5470436397695
NCN19,OUT027,5129.634875334588
FDK56,OUT027,5056.128651313693
FDK58,OUT017,1774.1015081883531
NCJ42,OUT035,1721.6954063764645
FDZ34,OUT027,5241.664918976095
FDA52,OUT018,2623.357720807558
NCR29,OUT013,866.3010140610826
FDT48,OUT035,2995.3053440422873
DRJ51,OUT019,570.8011191444846
NCS54,OUT046,2790.73858524358
FDV01,OUT035,2481.580244286701
DRG51,OUT027,4252.216208278641
NCG42,OUT013,2086.5146169535856
FDA51,OUT049,1902.8356872958122
FDV19,OUT010,401.3453972222333
NCT18,OUT045,3171.6809698132383
NCS41,OUT045,3210.0396401664493
FDO03,OUT046,3794.1646220671037
FDL12,OUT010,170.5261274172009
FDY37,OUT010,409.5920254241406
FDI58,OUT049,1486.3925169869663
FDT28,OUT018,2104.971546410276
NCC42,OUT010,327.1400056684772
FDO01,OUT017,2122.4099326236947
FDJ02,OUT013,2547.0132952322874
FDQ04,OUT018,519.0746276543382
DRL47,OUT013,1993.4044328638695
FDZ32,OUT035,1693.5514641435252
FDC35,OUT035,3575.2814844751615
FDX14,OUT045,1218.33247872407
FDZ35,OUT013,1661.175528588919
FDL14,OUT013,2468.105993258775
FDO04,OUT049,880.6275368262362
DRK11,OUT017,2505.0021536516642
FDB44,OUT018,3174.847784448716
FDZ50,OUT049,3271.890008268656
FDI12,OUT027,2473.3988352108568
FDU43,OUT017,3982.2096323931323
FDD58,OUT010,229.42719341368058
FDB27,OUT017,3161.36643734971
FDB04,OUT018,1227.749371771878
NCO17,OUT013,1906.8995099841268
FDL12,OUT017,871.2497794034222
DRJ13,OUT049,2663.600224882481
FDD57,OUT045,1541.2871394124418
FDW19,OUT035,1802.1164040135993
DRD27,OUT018,1383.2726146400007
FDH27,OUT027,3725.6804231694086
NCW30,OUT027,6072.1202358180435
FDR40,OUT018,1157.9124315709198
FDG05,OUT013,2511.2687033766224
NCY41,OUT019,106.70213675504363
FDI38,OUT018,3132.8289023769585
FDR20,OUT046,702.9520563970452
FDE09,OUT017,1762.9544438077946
FDN50,OUT019,225.04035403052762
DRF27,OUT045,2415.893109284606
DRF51,OUT013,638.5097234985766
NCO02,OUT019,179.3885399774645
FDB51,OUT027,1684.4148699616835
FDJ50,OUT013,838.4765417707797
FDN52,OUT013,1373.4382738284182
FDX14,OUT013,1262.2715550821058
FDT27,OUT019,573.8623962248057
FDV10,OUT013,687.4526126866319
FDU33,OUT046,736.640035535445
FDU58,OUT046,3220.6897866323316
NCP42,OUT027,5335.313367305551
FDL51,OUT027,5470.0500236440985
DRH15,OUT027,1145.5230299830807
FDU16,OUT017,1381.3532743261487
FDW15,OUT017,2482.742915621974
FDQ44,OUT045,1981.2704424934977
NCI06,OUT027,4893.646184687239
DRK23,OUT019,606.982570143941
FDC28,OUT035,1765.8645469806495
NCY17,OUT019,116.60439853733664
NCV05,OUT018,2245.0361992613052
FDM34,OUT019,294.9959400914911
DRD60,OUT027,5013.351533596567
FDT38,OUT046,1364.8089234493111
FDQ57,OUT018,2011.0041934999263
FDE59,OUT027,1038.9577017259865
NCM43,OUT046,2703.0008403406814
DRI51,OUT049,2953.387593030976
NCG30,OUT017,2059.9609533122725
NCK54,OUT035,1937.2434624055852
FDQ16,OUT019,256.63393329494266
FDI36,OUT013,2898.406345847002
FDX16,OUT027,3805.0470051251305
FDA34,OUT046,2845.7525926548788
FDJ48,OUT018,3385.8656356353254
FDU47,OUT035,2209.0183721026524
FDS39,OUT046,2306.114131186519
FDD11,OUT046,4053.262708072507
FDM16,OUT027,2115.0992306342246
FDU56,OUT018,2696.8967587376305
FDQ32,OUT017,2032.6909440715247
DRK35,OUT013,672.9147338619243
FDA58,OUT049,3778.5037325386234
DRG48,OUT019,325.4437457679631
FDT59,OUT010,640.6130252889997
FDQ31,OUT019,219.38710655228843
FDS51,OUT018,899.4586506526877
FDW32,OUT027,2428.5853110953262
FDI15,OUT027,6072.1202358180435
NCV30,OUT017,986.7798591357646
DRG25,OUT049,3174.2207882878556
FDT02,OUT013,616.0126522093219
FDO33,OUT027,2983.787858069082
FDP38,OUT035,784.9155448982576
FDZ45,OUT035,2998.800316461691
NCA54,OUT027,4892.973143945275
FDU33,OUT017,733.5453780523125
FDN58,OUT017,3973.783102707334
FDI05,OUT045,1235.56367413317
FDM57,OUT019,219.19422973813514
NCS42,OUT027,2490.812702027362
FDB57,OUT045,3788.0593262584907
FDC03,OUT045,2932.84344277606
FDZ58,OUT013,2002.2931993780905
NCK29,OUT045,2094.6912202076123
NCR53,OUT045,3746.8148708705426
FDE26,OUT027,3712.7986315086337
FDU52,OUT049,2422.7874081653877
FDE41,OUT027,2388.0094471158322
FDU38,OUT018,2812.014916649637
FDA52,OUT017,2837.090597611374
FDW46,OUT046,1042.1856224936018
DRI59,OUT035,3781.807900532153
FDT38,OUT035,1385.8079055063658
FDL33,OUT018,2961.319579558927
FDQ01,OUT027,6103.399412632126
FDJ08,OUT046,3277.140411099583
FDQ47,OUT049,629.8224777531776
NCZ18,OUT013,4060.1921062317333
FDE29,OUT017,925.5614762735692
FDF10,OUT027,3722.8961888144136
FDC48,OUT049,1368.9055208637446
FDY58,OUT013,3881.543624895555
NCX30,OUT010,658.4064680728526
FDV11,OUT013,2950.324591542111
FDT46,OUT046,774.6183633495675
DRD01,OUT019,155.6894913508396
FDQ11,OUT013,4137.157085401146
NCM41,OUT017,1509.8470074840368
NCC55,OUT013,635.2648392773181
FDG45,OUT027,5426.643236756166
NCQ54,OUT049,2822.2003179223893
FDM34,OUT045,2063.5248583733373
FDD17,OUT019,598.3762160800578
FDN38,OUT027,6147.618734286723
FDB53,OUT018,2086.8693088701057
NCL06,OUT035,4202.926203264939
NCV18,OUT019,218.37791070003385
FDX25,OUT013,3210.9438495136856
FDB39,OUT046,881.5420055632235
FDC33,OUT049,3055.9954361964587
NCO14,OUT018,578.6272534231307
FDA58,OUT027,6137.511860352576
NCQ02,OUT017,3132.4892699865713
NCR53,OUT017,3886.5130199287973
FDN52,OUT046,1356.8820612116483
FDG26,OUT046,4067.2448405747728
FDE23,OUT027,1285.7506372134776
DRI37,OUT013,899.8712140297233
DRH37,OUT018,2399.5936751919544
FDO01,OUT035,2028.6420703392203
FDK45,OUT049,1936.7772629204073
FDP23,OUT049,3554.259065131569
FDM33,OUT035,3687.2515595859195
FDD36,OUT017,2013.5854620465986
FDL56,OUT017,1365.8004649683558
FDT27,OUT010,638.925054402195
FDG52,OUT017,713.6001202307217
NCL42,OUT035,4004.39509907507
DRJ24,OUT046,3170.230069764661
FDV38,OUT046,855.335834384475
FDT35,OUT045,2955.315856130569
FDY51,OUT045,3655.213978633353
FDC37,OUT017,1740.6292566033383
NCP43,OUT013,3120.8956992769963
FDO33,OUT045,1828.6339681329293
FDW04,OUT018,1815.994697731899
NCC31,OUT046,2436.3492988419107
FDK22,OUT049,3531.1821452838935
FDJ50,OUT017,885.0105781198104
FDV13,OUT017,1401.4980982814575
DRL60,OUT017,2497.733596225593
FDW03,OUT017,1778.6167210525846
FDY27,OUT035,2862.0339985385053
FDB39,OUT027,1541.235274432886
FDU59,OUT045,2718.973799097078
FDZ57,OUT049,2088.3770414734095
FDO21,OUT049,3725.5094339777816
FDS43,OUT018,2799.154715864088
FDU28,OUT010,479.9240076047623
FDC51,OUT010,282.93101294496677
FDW16,OUT010,221.90210715578914
FDP32,OUT010,286.7485350150889
FDB60,OUT019,488.64154694738835
NCQ30,OUT046,2041.3127385564064
FDD26,OUT049,3253.22078835278
FDI44,OUT045,1276.3552362552382
DRH23,OUT046,882.1107954533209
FDO44,OUT046,1762.1309920415483
FDG04,OUT046,3193.5493908291946
FDM32,OUT027,2584.5742958097435
FDM09,OUT013,2884.771159590536
FDZ47,OUT013,1577.9764714271646
FDM40,OUT027,3528.020000625986
FDY48,OUT017,1722.0103109349948
NCM30,OUT045,700.763554343817
FDX36,OUT010,619.3818883698751
DRF03,OUT017,661.8174416514407
FDN51,OUT049,4141.144018754081
FDM57,OUT049,1365.1384124645786
FDB35,OUT049,1491.2319265239164
FDY13,OUT027,2189.29705687032
FDA37,OUT017,2087.9515047323894
NCX53,OUT017,2345.2909384022782
FDD59,OUT018,1140.1231563394983
FDX10,OUT019,106.70213675504363
FDC03,OUT018,2931.82523266235
FDW43,OUT035,3842.602621067153
FDW10,OUT046,2793.524409420204
FDY14,OUT027,6072.1202358180435
FDV43,OUT045,734.5630071494796
FDO40,OUT013,2493.5858610378714
FDP46,OUT027,2547.94537335496
NCE43,OUT019,402.8756902854723
FDD05,OUT035,2017.7766000382744
FDJ60,OUT010,433.8260167642749
DRE27,OUT018,1319.712801164932
FDO11,OUT035,4142.205159969247
DRG11,OUT027,2807.0793789245677
FDK33,OUT010,608.4786209950032
DRM23,OUT045,2946.9265514930757
FDJ02,OUT027,3832.1014956567706
NCZ05,OUT045,1661.1330121462004
NCL30,OUT013,1973.7113494611299
FDZ19,OUT018,2581.043804946342
FDM45,OUT049,2077.8998647112735
FDO36,OUT046,2831.503927557079
NCK31,OUT045,792.3214141692486
DRJ37,OUT045,2425.0978019513627
FDP24,OUT018,1745.4019331918023
FDF46,OUT013,1894.9206206545596
FDX46,OUT019,169.07910134891532
NCL18,OUT045,3065.8033184840583
FDJ26,OUT013,3454.554026703053
FDJ07,OUT045,1898.2606361625728
FDY15,OUT013,2497.7445165209747
DRG01,OUT045,1234.1014133718118
FDF58,OUT045,1032.4441707513545
FDZ14,OUT019,275.27845825025395
FDP31,OUT049,1056.6111824349887
FDH45,OUT013,698.2101607200811
FDA09,OUT010,446.9881100697792
FDW31,OUT035,2945.3764441819603
FDA57,OUT046,681.925819524581
NCE55,OUT035,2847.4358082477224
FDC17,OUT019,575.3660861003178
FDC59,OUT013,1031.5129686869923
FDA22,OUT013,2852.9211657055666
FDK52,OUT035,3755.4838477309054
NCM26,OUT046,2428.768938546027
NCT53,OUT035,2803.7883578209294
FDW45,OUT018,2101.5887334185572
NCI18,OUT035,3744.5755814405184
FDE38,OUT018,2389.5139911377487
FDF08,OUT019,216.98331101946857
FDY58,OUT010,633.522820608584
FDF58,OUT019,172.67796646367867
FDX39,OUT017,3743.847314925501
FDB44,OUT049,3707.1400191022276
FDF28,OUT013,1982.623765028517
FDE39,OUT013,1917.8778077876818
FDT37,OUT018,3454.8389132239154
FDZ45,OUT017,3192.828384119639
FDO40,OUT035,2476.9107388411812
FDM57,OUT027,2400.942379124738
DRG36,OUT017,2838.7786308366367
FDY36,OUT010,193.33726962414107
DRL60,OUT027,3883.10478357394
FDS25,OUT019,256.9601871632005
DRF49,OUT027,2988.909829026517
FDP16,OUT045,4051.162988508948
FDS60,OUT049,3047.7900549090978
FDU15,OUT027,1116.453760181052
FDK43,OUT046,2112.4595101617406
FDN25,OUT046,888.1458522574509
FDE53,OUT049,1691.642434206319
FDB22,OUT013,2494.6229767690547
FDE39,OUT017,1986.0651798630183
FDX35,OUT035,3862.1295802258364
NCG54,OUT049,2884.951732091129
FDH27,OUT035,2481.5814640886424
NCK42,OUT013,3437.301031580205
FDS25,OUT049,1712.70249123663
FDI10,OUT018,2639.4814873104683
FDU35,OUT035,1633.8138996166156
FDI04,OUT017,3181.3844057176834
DRK23,OUT035,4091.9881202976035
FDB53,OUT019,328.3007837106629
FDY02,OUT049,4154.303263659706
FDM60,OUT035,687.2857876463559
NCJ31,OUT010,599.2124343235577
DRP35,OUT017,2079.6757192508985
NCQ30,OUT018,1770.2727125988936
DRL11,OUT010,387.18538487396626
FDU01,OUT013,3140.327096947028
FDR39,OUT035,3043.4311619495625
FDO08,OUT046,2706.181822067898
FDC02,OUT045,4260.519352321108
NCZ29,OUT035,2059.5814698513896
FDF29,OUT010,370.24654695552124
FDZ23,OUT017,3126.6408210040727
NCU53,OUT018,2382.774554276653
NCW30,OUT013,4184.229907765678
NCM26,OUT027,3998.6603572974454
FDV50,OUT027,3092.5838354953194
FDW15,OUT049,2474.0271268146807
FDI35,OUT027,4985.90082208026
FDO11,OUT017,3974.9302271769366
FDN48,OUT046,1483.360013984541
NCA17,OUT049,2441.5642701011766
NCN54,OUT013,1270.4157259798549
FDP22,OUT013,760.5892974626205
NCB54,OUT035,2064.584296677174
FDD08,OUT045,649.3666713225319
DRM48,OUT010,112.82919934067992
FDG41,OUT027,2942.166974651531
FDE44,OUT027,1223.374355057725
FDE26,OUT035,2395.272680338992
NCS38,OUT013,1932.5615762665361
NCJ54,OUT018,3186.21886009773
FDI40,OUT019,247.25319348786164
FDN45,OUT018,3166.316385550395
FDU43,OUT046,3940.991596478853
FDI04,OUT010,523.5240424991209
NCC07,OUT018,1399.7454546848426
NCC07,OUT019,245.4258664923601
NCD18,OUT045,3888.2010688246887
FDU55,OUT035,4174.3705204220005
FDX59,OUT035,613.9804865045583
FDR52,OUT049,3210.2896863564015
NCP17,OUT013,1025.6249723449664
FDQ32,OUT045,2032.6125035782038
NCT17,OUT049,3194.5620827103808
FDO10,OUT049,869.6896001268115
FDE32,OUT049,638.1626980202539
FDN44,OUT045,2570.0316610164964
FDH02,OUT035,1381.5241404948765
FDK60,OUT013,1583.8386145695192
FDS24,OUT019,213.85772988431862
FDL03,OUT010,557.6891284327911
FDB46,OUT027,5456.21245086442
FDO48,OUT049,3645.0208131237455
FDZ39,OUT049,1737.5893148599268
FDT02,OUT027,1083.6240376999372
FDC50,OUT013,1548.684629146203
FDP39,OUT035,803.9803356878408
DRG15,OUT018,814.4390247890385
FDP10,OUT018,1392.034926985485
FDF53,OUT027,4978.385632761653
FDN34,OUT045,2926.8635267012937
FDK02,OUT045,2037.9964173849048
FDC23,OUT045,2952.035676660179
FDJ10,OUT019,312.9259541576388
FDE53,OUT035,1690.6314015599523
FDR25,OUT035,4245.544733809094
FDW50,OUT046,2661.4072768380206
FDS09,OUT049,799.2463995196846
FDW49,OUT010,449.84356839613173
FDU51,OUT046,2819.7485319535167
FDF28,OUT018,1806.5580446734434
NCY30,OUT018,2625.2285247574896
FDD44,OUT045,4178.400328760465
FDX09,OUT017,2858.9802020585066
NCF30,OUT013,2070.2528563241563
FDZ50,OUT019,472.2363218899681
FDW37,OUT013,1376.7597435066036
FDD11,OUT049,4051.945209861685
DRH39,OUT018,1065.292730991834
FDA36,OUT049,3282.683675847683
NCG43,OUT049,1481.2586168039861
FDF02,OUT035,1710.2794246710732
FDP57,OUT027,2719.620296466262
NCE42,OUT017,3947.4376209638444
NCR38,OUT027,6111.596070002995
FDP03,OUT019,281.8395617618335
FDO51,OUT035,698.7982942808447
NCQ42,OUT046,2128.0900004222003
NCM41,OUT046,1436.7523269108972
FDH48,OUT027,2382.113194526843
DRF60,OUT046,3882.8576471654287
FDJ27,OUT035,1676.483899411685
FDQ14,OUT013,2487.2222140443714
FDN27,OUT017,1955.6606794814809
NCQ02,OUT046,3227.8031215613714
FDJ33,OUT049,2114.5772376329505
FDP07,OUT027,5319.548140894121
DRE01,OUT049,3908.143450474806
FDU36,OUT045,1614.62542399039
FDL28,OUT017,3941.7554358397074
NCX53,OUT046,2292.4835999047723
FDZ39,OUT013,1666.6014396263356
NCP42,OUT013,2954.881307845207
FDJ14,OUT035,1343.8765211077757
FDK04,OUT049,884.1024526085272
NCC19,OUT017,3171.881952421947
FDS09,OUT018,700.4975826196978
FDZ02,OUT046,1637.649518237258
FDD35,OUT018,1783.4278354747971
NCY42,OUT017,2453.6839650557495
FDB05,OUT045,4030.0004769765324
FDF20,OUT035,3089.056745017311
NCO41,OUT018,1366.837895667875
FDC40,OUT027,2246.1712497876824
FDV58,OUT045,2943.699320860455
FDZ57,OUT045,2073.2398197149973
DRM35,OUT046,2905.870341368571
DRN36,OUT018,1319.0306080668483
FDQ13,OUT046,1366.0158435347983
DRO35,OUT010,275.79520474139537
NCD43,OUT035,1683.949035043708
FDA51,OUT018,1594.6788758997595
NCX17,OUT027,6058.481473971066
NCZ17,OUT049,670.0932631579403
FDR11,OUT027,4033.65990389343
FDW34,OUT049,3926.570800541104
FDN50,OUT017,1529.5577489275715
FDS09,OUT046,775.0028353639182
FDS48,OUT018,2141.4808381742314
FDL44,OUT049,2747.7438698113406
DRF48,OUT018,2788.53765411991
FDA14,OUT018,2060.499433353055
NCD30,OUT049,1545.6879653022218
FDI16,OUT017,799.6557753565612
NCG06,OUT035,4176.242508412039
DRZ24,OUT035,2033.957461388949
NCS17,OUT045,1577.8985362525762
FDB37,OUT045,3987.365595345853
FDE10,OUT035,2114.0945039673156
FDC57,OUT045,2961.2537505266505
FDM12,OUT018,2795.8839585750993
FDE24,OUT049,2284.1571644021474
FDW22,OUT045,3695.870413665336
DRD01,OUT027,1543.6715721538628
NCZ18,OUT027,6060.319773465582
FDN49,OUT045,688.0142970766994
FDR22,OUT035,1901.298830184236
FDV08,OUT019,118.3282040494422
FDY39,OUT046,3239.5499335848976
FDV36,OUT049,2120.7381512918982
FDO60,OUT045,734.6316248160992
FDU04,OUT027,3212.5191080060595
FDR20,OUT027,1302.1431961068872
FDW19,OUT019,258.4782252029237
FDU40,OUT049,3165.9991838219785
FDK15,OUT045,1543.0218458959685
DRF15,OUT035,2446.7642877499275
FDQ25,OUT017,2873.859980690519
FDI48,OUT019,145.47489864377164
FDS49,OUT046,1283.5431500380546
FDV22,OUT046,2598.3138021153604
NCV42,OUT046,1725.9962714097187
FDX26,OUT046,3176.64266708012
FDI33,OUT018,1263.036247042847
FDZ14,OUT049,2095.346592764023
FDG10,OUT013,865.8115843292101
FDM38,OUT018,681.0967332008638
FDG26,OUT027,6072.1202358180435
FDH46,OUT035,1687.9380964315546
FDN13,OUT018,1380.8581082394458
FDU57,OUT035,2448.739140170583
NCI06,OUT046,2926.253043748943
FDM38,OUT045,840.69424835293
NCG42,OUT010,351.2115310575209
FDL39,OUT045,3072.5488181008695
FDT31,OUT019,485.9373217734615
FDV59,OUT013,3492.597118225541
FDB49,OUT035,1637.518851823929
FDD58,OUT049,1702.0923496692478
DRN59,OUT046,749.4184518095892
FDX48,OUT049,2443.2905506788734
FDQ11,OUT049,4076.0168905561727
FDY12,OUT049,839.0680020947839
FDQ11,OUT045,4124.206796683162
DRI11,OUT017,1908.911161391955
FDY32,OUT027,4088.2539901417185
FDS51,OUT045,942.4977006598922
FDR19,OUT010,333.0008950257878
DRB13,OUT018,2864.691900481441
FDS21,OUT035,997.3048347942465
FDQ40,OUT045,2945.787313357571
NCE55,OUT013,2843.5178381379396
FDX43,OUT027,4272.800203468774
FDS12,OUT049,2119.2996313797157
DRK01,OUT027,2613.1791452939096
FDN25,OUT017,892.8118042455978
FDB60,OUT046,3150.7304946865497
FDQ13,OUT017,1358.2638492572096
DRK13,OUT045,2911.650917981229
DRF25,OUT018,474.4784588396142
NCD42,OUT019,104.95673001189371
FDW25,OUT045,1355.8632076450067
NCV29,OUT027,4891.763058814551
NCK42,OUT035,3489.298871439135
DRJ13,OUT027,4084.8402407389863
DRD15,OUT017,3949.8153847373032
FDM27,OUT045,2523.6466118446256
FDZ50,OUT018,2741.967884108765
FDC04,OUT046,3928.3132365653896
FDF50,OUT049,3111.620053384758
FDP15,OUT045,4126.336209187
FDK46,OUT035,4175.100380625077
FDZ56,OUT018,2499.3724499610735
FDY60,OUT049,2331.170381542633
FDB10,OUT035,3894.6239373274934
FDR57,OUT045,2478.2103549406097
FDU58,OUT049,3174.051127681925
FDH02,OUT046,1359.5887373178623
FDP48,OUT013,3185.0758618775553
FDI46,OUT035,4068.3893189799446
FDW56,OUT013,3071.3024796221594
NCM19,OUT010,260.41185063271485
FDS50,OUT027,5646.301351897981
FDK24,OUT013,724.4945402093675
FDO36,OUT017,3017.1074756137373
FDK45,OUT027,3001.558807754877
NCL05,OUT045,719.7578570518384
FDL32,OUT018,1583.6248418153
FDA28,OUT049,2108.7580550064795
FDY36,OUT018,1067.6613802096
FDP32,OUT018,1829.7766735553141
FDL50,OUT046,2081.1964088138
DRC24,OUT049,2440.1702159183005
NCS18,OUT017,1734.9871748178123
FDD16,OUT017,1254.7699183584982
NCV18,OUT013,1366.6056831234353
FDX07,OUT046,3271.5205708781536
NCZ05,OUT027,2736.0039244450727
NCI31,OUT013,638.9429825536498
FDK14,OUT049,1365.904859676792
NCR06,OUT045,698.6497806323679
NCF54,OUT049,2876.969423108434
DRG23,OUT010,368.29611467532595
FDD53,OUT046,698.2753243398894
NCM31,OUT027,3574.62407277969
FDT16,OUT017,4078.797063239116
FDR40,OUT035,1277.484040362796
DRG25,OUT017,3184.8161808669397
FDT10,OUT035,961.4067875317534
FDY32,OUT013,2732.2991299286537
FDN50,OUT035,1523.3046144059595
FDZ35,OUT019,244.71699958601886
NCP54,OUT045,1978.9039295100506
NCD07,OUT035,1817.2836696880568
FDS02,OUT018,3021.790093447616
DRN59,OUT018,634.6899171847231
DRB24,OUT013,2459.8891779071014
FDP37,OUT027,3169.5745648693237
DRB01,OUT018,2831.754760778212
FDR47,OUT046,3141.9923155596507
NCM31,OUT010,362.91749928617156
NCF06,OUT027,6072.1202358180435
NCV17,OUT027,3361.187590930056
FDS10,OUT049,2831.610840493419
FDN52,OUT035,1348.4883910899644
FDZ48,OUT013,1893.0325867258646
FDJ48,OUT049,3982.943216038159
DRB13,OUT027,5195.298630617311
FDV59,OUT017,3724.823604031871
FDL32,OUT035,1797.558289410846
FDZ12,OUT035,2272.5904669456204
NCR06,OUT027,1141.4090619389801
FDP51,OUT017,2002.145798361006
FDY22,OUT013,2307.545701350744
FDZ38,OUT049,2956.5619153856637
NCO54,OUT035,858.6860510341845
FDR23,OUT035,2815.936031829324
FDM38,OUT049,879.9516990620521
FDS25,OUT013,1847.440691741088
FDZ22,OUT013,1351.1223945177521
FDZ20,OUT019,630.0237204845573
FDD45,OUT010,225.26878585855349
FDN03,OUT049,4049.8423105543307
NCW30,OUT046,4136.5855874726785
FDY24,OUT027,1541.018255046687
FDJ26,OUT019,574.9935553665636
FDM15,OUT049,2433.4921643436223
NCW54,OUT027,1551.314561292691
FDA23,OUT045,1628.8542210757598
FDA39,OUT019,105.57380670933576
FDZ12,OUT017,2454.417108029852
NCB42,OUT046,1929.8384186620365
FDL16,OUT046,777.97782564048
FDO24,OUT019,384.823777757499
NCP42,OUT046,3221.453320880395
